stop_id,departure_time,route_id
361,16:52:00,539
304,16:53:00,539
303,16:54:00,539
2422,16:55:00,539
2817,16:56:00,539
92,17:56:00,539
282,17:57:00,539
385,17:57:00,539
384,17:58:00,539
317,17:59:00,539
319,18:00:00,539
321,18:01:00,539
315,18:02:00,539
415,18:04:00,539
412,18:05:00,539
283,18:07:00,539
349,18:08:00,539
405,18:09:00,539
406,18:11:00,539
202,18:14:00,539
2957,18:16:00,539
333,18:17:00,539
37,18:18:00,539
365,18:19:00,539
370,18:19:00,539
363,18:20:00,539
371,18:21:00,539
368,18:22:00,539
361,18:22:00,539
304,18:23:00,539
303,18:24:00,539
2422,18:25:00,539
2817,18:26:00,539
92,19:26:00,539
282,19:27:00,539
385,19:27:00,539
384,19:28:00,539
317,19:29:00,539
319,19:30:00,539
321,19:31:00,539
315,19:32:00,539
415,19:34:00,539
412,19:35:00,539
283,19:37:00,539
349,19:38:00,539
405,19:39:00,539
406,19:41:00,539
202,19:44:00,539
2957,19:46:00,539
333,19:47:00,539
37,19:48:00,539
365,19:49:00,539
370,19:49:00,539
363,19:50:00,539
371,19:51:00,539
368,19:52:00,539
361,19:52:00,539
304,19:53:00,539
303,19:54:00,539
2422,19:55:00,539
2817,19:56:00,539
92,19:56:00,539
282,19:57:00,539
385,19:57:00,539
384,19:58:00,539
317,19:59:00,539
319,20:00:00,539
321,20:01:00,539
315,20:02:00,539
415,20:04:00,539
412,20:05:00,539
283,20:07:00,539
349,20:08:00,539
405,20:09:00,539
406,20:11:00,539
202,20:14:00,539
2957,20:16:00,539
333,20:17:00,539
37,20:18:00,539
365,20:19:00,539
370,20:19:00,539
363,20:20:00,539
371,20:21:00,539
368,20:22:00,539
361,20:22:00,539
304,20:23:00,539
303,20:24:00,539
213,20:25:00,539
92,06:58:00,539
282,06:59:00,539
385,06:59:00,539
384,07:00:00,539
317,07:01:00,539
319,07:02:00,539
321,07:03:00,539
315,07:04:00,539
415,07:06:00,539
412,07:07:00,539
283,07:09:00,539
349,07:10:00,539
405,07:11:00,539
406,07:13:00,539
202,07:16:00,539
2957,07:18:00,539
333,07:19:00,539
37,07:20:00,539
365,07:21:00,539
370,07:21:00,539
363,07:22:00,539
371,07:23:00,539
368,07:24:00,539
361,07:24:00,539
304,07:25:00,539
303,07:26:00,539
2422,07:27:00,539
2817,07:28:00,539
92,20:26:00,539
282,20:27:00,539
385,20:27:00,539
384,20:28:00,539
317,20:29:00,539
319,20:30:00,539
321,20:31:00,539
315,20:32:00,539
415,20:34:00,539
412,20:35:00,539
283,20:37:00,539
349,20:38:00,539
405,20:39:00,539
406,20:41:00,539
202,20:44:00,539
2957,20:46:00,539
333,20:47:00,539
37,20:48:00,539
365,20:49:00,539
370,20:49:00,539
363,20:50:00,539
371,20:51:00,539
368,20:52:00,539
361,20:52:00,539
304,20:53:00,539
303,20:54:00,539
213,20:55:00,539
92,07:23:00,539
282,07:24:00,539
385,07:24:00,539
384,07:25:00,539
317,07:26:00,539
319,07:27:00,539
321,07:28:00,539
315,07:29:00,539
415,07:31:00,539
412,07:32:00,539
283,07:34:00,539
349,07:35:00,539
405,07:36:00,539
406,07:38:00,539
202,07:41:00,539
2957,07:43:00,539
333,07:44:00,539
37,07:45:00,539
365,07:46:00,539
370,07:46:00,539
363,07:47:00,539
371,07:48:00,539
368,07:49:00,539
361,07:49:00,539
304,07:50:00,539
303,07:51:00,539
2422,07:52:00,539
2817,07:53:00,539
92,20:56:00,539
282,20:57:00,539
385,20:57:00,539
384,20:58:00,539
317,20:59:00,539
319,21:00:00,539
321,21:01:00,539
315,21:02:00,539
415,21:04:00,539
412,21:05:00,539
283,21:07:00,539
349,21:08:00,539
405,21:09:00,539
406,21:11:00,539
202,21:14:00,539
2957,21:16:00,539
333,21:17:00,539
37,21:18:00,539
365,21:19:00,539
370,21:19:00,539
363,21:20:00,539
371,21:21:00,539
368,21:22:00,539
361,21:22:00,539
304,21:23:00,539
303,21:24:00,539
213,21:25:00,539
92,06:37:00,539
282,06:38:00,539
385,06:38:00,539
384,06:39:00,539
317,06:40:00,539
319,06:41:00,539
321,06:42:00,539
315,06:43:00,539
415,06:45:00,539
412,06:46:00,539
283,06:48:00,539
349,06:49:00,539
405,06:50:00,539
406,06:52:00,539
202,06:55:00,539
2957,06:57:00,539
333,06:58:00,539
37,06:59:00,539
365,07:00:00,539
370,07:00:00,539
363,07:01:00,539
371,07:02:00,539
368,07:03:00,539
361,07:03:00,539
304,07:04:00,539
303,07:05:00,539
2422,07:06:00,539
2423,07:07:00,539
263,07:08:00,539
430,07:09:00,539
429,07:10:00,539
52,07:11:00,539
92,08:11:00,539
282,08:12:00,539
385,08:12:00,539
384,08:13:00,539
317,08:14:00,539
319,08:15:00,539
321,08:16:00,539
315,08:17:00,539
415,08:19:00,539
412,08:20:00,539
283,08:22:00,539
349,08:23:00,539
405,08:24:00,539
406,08:26:00,539
202,08:29:00,539
2957,08:31:00,539
333,08:32:00,539
37,08:33:00,539
365,08:34:00,539
370,08:34:00,539
363,08:35:00,539
371,08:36:00,539
368,08:37:00,539
361,08:37:00,539
304,08:38:00,539
303,08:39:00,539
2422,08:40:00,539
2423,08:41:00,539
263,08:42:00,539
430,08:43:00,539
429,08:44:00,539
52,08:45:00,539
92,09:41:00,539
282,09:42:00,539
385,09:42:00,539
384,09:43:00,539
317,09:44:00,539
319,09:45:00,539
321,09:46:00,539
315,09:47:00,539
415,09:49:00,539
412,09:50:00,539
283,09:52:00,539
349,09:53:00,539
405,09:54:00,539
406,09:56:00,539
202,09:59:00,539
2957,10:01:00,539
333,10:02:00,539
37,10:03:00,539
365,10:04:00,539
370,10:04:00,539
363,10:05:00,539
371,10:06:00,539
368,10:07:00,539
361,10:07:00,539
304,10:08:00,539
303,10:09:00,539
2422,10:10:00,539
2423,10:11:00,539
263,10:12:00,539
430,10:13:00,539
429,10:14:00,539
52,10:15:00,539
92,11:11:00,539
282,11:12:00,539
385,11:12:00,539
384,11:13:00,539
317,11:14:00,539
319,11:15:00,539
321,11:16:00,539
315,11:17:00,539
415,11:19:00,539
412,11:20:00,539
283,11:22:00,539
349,11:23:00,539
405,11:24:00,539
406,11:26:00,539
202,11:29:00,539
2957,11:31:00,539
333,11:32:00,539
37,11:33:00,539
365,11:34:00,539
370,11:34:00,539
363,11:35:00,539
371,11:36:00,539
368,11:37:00,539
361,11:37:00,539
304,11:38:00,539
303,11:39:00,539
2422,11:40:00,539
2423,11:41:00,539
263,11:42:00,539
430,11:43:00,539
429,11:44:00,539
52,11:45:00,539
92,12:41:00,539
282,12:42:00,539
385,12:42:00,539
384,12:43:00,539
317,12:44:00,539
319,12:45:00,539
321,12:46:00,539
315,12:47:00,539
415,12:49:00,539
412,12:50:00,539
283,12:52:00,539
349,12:53:00,539
405,12:54:00,539
406,12:56:00,539
202,12:59:00,539
2957,13:01:00,539
333,13:02:00,539
37,13:03:00,539
365,13:04:00,539
370,13:04:00,539
363,13:05:00,539
371,13:06:00,539
368,13:07:00,539
361,13:07:00,539
304,13:08:00,539
303,13:09:00,539
2422,13:10:00,539
2423,13:11:00,539
263,13:12:00,539
430,13:13:00,539
429,13:14:00,539
52,13:15:00,539
92,14:11:00,539
282,14:12:00,539
385,14:12:00,539
384,14:13:00,539
317,14:14:00,539
319,14:15:00,539
321,14:16:00,539
315,14:17:00,539
415,14:19:00,539
412,14:20:00,539
283,14:22:00,539
349,14:23:00,539
405,14:24:00,539
406,14:26:00,539
202,14:29:00,539
2957,14:31:00,539
333,14:32:00,539
37,14:33:00,539
365,14:34:00,539
370,14:34:00,539
363,14:35:00,539
371,14:36:00,539
368,14:37:00,539
361,14:37:00,539
304,14:38:00,539
303,14:39:00,539
2422,14:40:00,539
2423,14:41:00,539
263,14:42:00,539
430,14:43:00,539
429,14:44:00,539
52,14:45:00,539
92,15:41:00,539
282,15:42:00,539
385,15:42:00,539
384,15:43:00,539
317,15:44:00,539
319,15:45:00,539
321,15:46:00,539
315,15:47:00,539
415,15:49:00,539
412,15:50:00,539
283,15:52:00,539
349,15:53:00,539
405,15:54:00,539
406,15:56:00,539
202,15:59:00,539
2957,16:01:00,539
333,16:02:00,539
37,16:03:00,539
365,16:04:00,539
370,16:04:00,539
363,16:05:00,539
371,16:06:00,539
368,16:07:00,539
361,16:07:00,539
304,16:08:00,539
303,16:09:00,539
2422,16:10:00,539
2423,16:11:00,539
263,16:12:00,539
430,16:13:00,539
429,16:14:00,539
52,16:15:00,539
92,17:11:00,539
282,17:12:00,539
385,17:12:00,539
384,17:13:00,539
317,17:14:00,539
319,17:15:00,539
321,17:16:00,539
315,17:17:00,539
415,17:19:00,539
412,17:20:00,539
283,17:22:00,539
349,17:23:00,539
405,17:24:00,539
406,17:26:00,539
202,17:29:00,539
2957,17:31:00,539
333,17:32:00,539
37,17:33:00,539
365,17:34:00,539
370,17:34:00,539
363,17:35:00,539
371,17:36:00,539
368,17:37:00,539
361,17:37:00,539
304,17:38:00,539
303,17:39:00,539
2422,17:40:00,539
2423,17:41:00,539
263,17:42:00,539
430,17:43:00,539
429,17:44:00,539
52,17:45:00,539
92,18:41:00,539
282,18:42:00,539
385,18:42:00,539
384,18:43:00,539
317,18:44:00,539
319,18:45:00,539
321,18:46:00,539
315,18:47:00,539
415,18:49:00,539
412,18:50:00,539
283,18:52:00,539
349,18:53:00,539
405,18:54:00,539
406,18:56:00,539
202,18:59:00,539
2957,19:01:00,539
333,19:02:00,539
37,19:03:00,539
365,19:04:00,539
370,19:04:00,539
363,19:05:00,539
371,19:06:00,539
368,19:07:00,539
361,19:07:00,539
304,19:08:00,539
303,19:09:00,539
2422,19:10:00,539
2423,19:11:00,539
263,19:12:00,539
430,19:13:00,539
429,19:14:00,539
52,19:15:00,539
92,08:41:00,539
282,08:42:00,539
385,08:42:00,539
384,08:43:00,539
317,08:44:00,539
319,08:45:00,539
321,08:46:00,539
315,08:47:00,539
415,08:49:00,539
412,08:50:00,539
283,08:52:00,539
349,08:53:00,539
405,08:54:00,539
406,08:56:00,539
202,08:59:00,539
2957,09:01:00,539
333,09:02:00,539
37,09:03:00,539
365,09:04:00,539
370,09:04:00,539
363,09:05:00,539
371,09:06:00,539
368,09:07:00,539
361,09:07:00,539
304,09:08:00,539
303,09:09:00,539
2422,09:10:00,539
2423,09:11:00,539
263,09:12:00,539
430,09:13:00,539
429,09:14:00,539
52,09:15:00,539
92,10:11:00,539
282,10:12:00,539
385,10:12:00,539
384,10:13:00,539
317,10:14:00,539
319,10:15:00,539
321,10:16:00,539
315,10:17:00,539
415,10:19:00,539
412,10:20:00,539
283,10:22:00,539
349,10:23:00,539
405,10:24:00,539
406,10:26:00,539
202,10:29:00,539
2957,10:31:00,539
333,10:32:00,539
37,10:33:00,539
365,10:34:00,539
370,10:34:00,539
363,10:35:00,539
371,10:36:00,539
368,10:37:00,539
361,10:37:00,539
304,10:38:00,539
303,10:39:00,539
2422,10:40:00,539
2423,10:41:00,539
263,10:42:00,539
430,10:43:00,539
429,10:44:00,539
52,10:45:00,539
92,11:41:00,539
282,11:42:00,539
385,11:42:00,539
384,11:43:00,539
317,11:44:00,539
319,11:45:00,539
321,11:46:00,539
315,11:47:00,539
415,11:49:00,539
412,11:50:00,539
283,11:52:00,539
349,11:53:00,539
405,11:54:00,539
406,11:56:00,539
202,11:59:00,539
2957,12:01:00,539
333,12:02:00,539
37,12:03:00,539
365,12:04:00,539
370,12:04:00,539
363,12:05:00,539
371,12:06:00,539
368,12:07:00,539
361,12:07:00,539
304,12:08:00,539
303,12:09:00,539
2422,12:10:00,539
2423,12:11:00,539
263,12:12:00,539
430,12:13:00,539
429,12:14:00,539
52,12:15:00,539
92,13:11:00,539
282,13:12:00,539
385,13:12:00,539
384,13:13:00,539
317,13:14:00,539
319,13:15:00,539
321,13:16:00,539
315,13:17:00,539
415,13:19:00,539
412,13:20:00,539
283,13:22:00,539
349,13:23:00,539
405,13:24:00,539
406,13:26:00,539
202,13:29:00,539
2957,13:31:00,539
333,13:32:00,539
37,13:33:00,539
365,13:34:00,539
370,13:34:00,539
363,13:35:00,539
371,13:36:00,539
368,13:37:00,539
361,13:37:00,539
304,13:38:00,539
303,13:39:00,539
2422,13:40:00,539
2423,13:41:00,539
263,13:42:00,539
430,13:43:00,539
429,13:44:00,539
52,13:45:00,539
92,14:41:00,539
282,14:42:00,539
385,14:42:00,539
384,14:43:00,539
317,14:44:00,539
319,14:45:00,539
321,14:46:00,539
315,14:47:00,539
415,14:49:00,539
412,14:50:00,539
283,14:52:00,539
349,14:53:00,539
405,14:54:00,539
406,14:56:00,539
202,14:59:00,539
2957,15:01:00,539
333,15:02:00,539
37,15:03:00,539
365,15:04:00,539
370,15:04:00,539
363,15:05:00,539
371,15:06:00,539
368,15:07:00,539
361,15:07:00,539
304,15:08:00,539
303,15:09:00,539
2422,15:10:00,539
2423,15:11:00,539
263,15:12:00,539
430,15:13:00,539
429,15:14:00,539
52,15:15:00,539
92,16:11:00,539
282,16:12:00,539
385,16:12:00,539
384,16:13:00,539
317,16:14:00,539
319,16:15:00,539
321,16:16:00,539
315,16:17:00,539
415,16:19:00,539
412,16:20:00,539
283,16:22:00,539
349,16:23:00,539
405,16:24:00,539
406,16:26:00,539
202,16:29:00,539
2957,16:31:00,539
333,16:32:00,539
37,16:33:00,539
365,16:34:00,539
370,16:34:00,539
363,16:35:00,539
371,16:36:00,539
368,16:37:00,539
361,16:37:00,539
304,16:38:00,539
303,16:39:00,539
2422,16:40:00,539
2423,16:41:00,539
263,16:42:00,539
430,16:43:00,539
429,16:44:00,539
52,16:45:00,539
92,17:41:00,539
282,17:42:00,539
385,17:42:00,539
384,17:43:00,539
317,17:44:00,539
319,17:45:00,539
321,17:46:00,539
315,17:47:00,539
415,17:49:00,539
412,17:50:00,539
283,17:52:00,539
349,17:53:00,539
405,17:54:00,539
406,17:56:00,539
202,17:59:00,539
2957,18:01:00,539
333,18:02:00,539
37,18:03:00,539
365,18:04:00,539
370,18:04:00,539
363,18:05:00,539
371,18:06:00,539
368,18:07:00,539
361,18:07:00,539
304,18:08:00,539
303,18:09:00,539
2422,18:10:00,539
2423,18:11:00,539
263,18:12:00,539
430,18:13:00,539
429,18:14:00,539
52,18:15:00,539
92,19:11:00,539
282,19:12:00,539
385,19:12:00,539
384,19:13:00,539
317,19:14:00,539
319,19:15:00,539
321,19:16:00,539
315,19:17:00,539
415,19:19:00,539
412,19:20:00,539
283,19:22:00,539
349,19:23:00,539
405,19:24:00,539
406,19:26:00,539
202,19:29:00,539
2957,19:31:00,539
333,19:32:00,539
37,19:33:00,539
365,19:34:00,539
370,19:34:00,539
363,19:35:00,539
371,19:36:00,539
368,19:37:00,539
361,19:37:00,539
304,19:38:00,539
303,19:39:00,539
2422,19:40:00,539
2423,19:41:00,539
263,19:42:00,539
430,19:43:00,539
429,19:44:00,539
52,19:45:00,539
92,09:11:00,539
282,09:12:00,539
385,09:12:00,539
384,09:13:00,539
317,09:14:00,539
319,09:15:00,539
321,09:16:00,539
315,09:17:00,539
415,09:19:00,539
412,09:20:00,539
283,09:22:00,539
349,09:23:00,539
405,09:24:00,539
406,09:26:00,539
202,09:29:00,539
2957,09:31:00,539
333,09:32:00,539
37,09:33:00,539
365,09:34:00,539
370,09:34:00,539
363,09:35:00,539
371,09:36:00,539
368,09:37:00,539
361,09:37:00,539
304,09:38:00,539
303,09:39:00,539
2422,09:40:00,539
2423,09:41:00,539
263,09:42:00,539
430,09:43:00,539
429,09:44:00,539
52,09:45:00,539
92,10:41:00,539
282,10:42:00,539
385,10:42:00,539
384,10:43:00,539
317,10:44:00,539
319,10:45:00,539
321,10:46:00,539
315,10:47:00,539
415,10:49:00,539
412,10:50:00,539
283,10:52:00,539
349,10:53:00,539
405,10:54:00,539
406,10:56:00,539
202,10:59:00,539
2957,11:01:00,539
333,11:02:00,539
37,11:03:00,539
365,11:04:00,539
370,11:04:00,539
363,11:05:00,539
371,11:06:00,539
368,11:07:00,539
361,11:07:00,539
304,11:08:00,539
303,11:09:00,539
2422,11:10:00,539
2423,11:11:00,539
263,11:12:00,539
430,11:13:00,539
429,11:14:00,539
52,11:15:00,539
92,12:11:00,539
282,12:12:00,539
385,12:12:00,539
384,12:13:00,539
317,12:14:00,539
319,12:15:00,539
321,12:16:00,539
315,12:17:00,539
415,12:19:00,539
412,12:20:00,539
283,12:22:00,539
349,12:23:00,539
405,12:24:00,539
406,12:26:00,539
202,12:29:00,539
2957,12:31:00,539
333,12:32:00,539
37,12:33:00,539
365,12:34:00,539
370,12:34:00,539
363,12:35:00,539
371,12:36:00,539
368,12:37:00,539
361,12:37:00,539
304,12:38:00,539
303,12:39:00,539
2422,12:40:00,539
2423,12:41:00,539
263,12:42:00,539
430,12:43:00,539
429,12:44:00,539
52,12:45:00,539
92,13:41:00,539
282,13:42:00,539
385,13:42:00,539
384,13:43:00,539
317,13:44:00,539
319,13:45:00,539
321,13:46:00,539
315,13:47:00,539
415,13:49:00,539
412,13:50:00,539
283,13:52:00,539
349,13:53:00,539
405,13:54:00,539
406,13:56:00,539
202,13:59:00,539
2957,14:01:00,539
333,14:02:00,539
37,14:03:00,539
365,14:04:00,539
370,14:04:00,539
363,14:05:00,539
371,14:06:00,539
368,14:07:00,539
361,14:07:00,539
304,14:08:00,539
303,14:09:00,539
2422,14:10:00,539
2423,14:11:00,539
263,14:12:00,539
430,14:13:00,539
429,14:14:00,539
52,14:15:00,539
92,15:11:00,539
282,15:12:00,539
385,15:12:00,539
384,15:13:00,539
317,15:14:00,539
319,15:15:00,539
321,15:16:00,539
315,15:17:00,539
415,15:19:00,539
412,15:20:00,539
283,15:22:00,539
349,15:23:00,539
405,15:24:00,539
406,15:26:00,539
202,15:29:00,539
2957,15:31:00,539
333,15:32:00,539
37,15:33:00,539
365,15:34:00,539
370,15:34:00,539
363,15:35:00,539
371,15:36:00,539
368,15:37:00,539
361,15:37:00,539
304,15:38:00,539
303,15:39:00,539
2422,15:40:00,539
2423,15:41:00,539
263,15:42:00,539
430,15:43:00,539
429,15:44:00,539
52,15:45:00,539
92,16:41:00,539
282,16:42:00,539
385,16:42:00,539
384,16:43:00,539
317,16:44:00,539
319,16:45:00,539
321,16:46:00,539
315,16:47:00,539
415,16:49:00,539
412,16:50:00,539
283,16:52:00,539
349,16:53:00,539
405,16:54:00,539
406,16:56:00,539
202,16:59:00,539
2957,17:01:00,539
333,17:02:00,539
37,17:03:00,539
365,17:04:00,539
370,17:04:00,539
363,17:05:00,539
371,17:06:00,539
368,17:07:00,539
361,17:07:00,539
304,17:08:00,539
303,17:09:00,539
2422,17:10:00,539
2423,17:11:00,539
263,17:12:00,539
430,17:13:00,539
429,17:14:00,539
52,17:15:00,539
92,18:11:00,539
282,18:12:00,539
385,18:12:00,539
384,18:13:00,539
317,18:14:00,539
319,18:15:00,539
321,18:16:00,539
315,18:17:00,539
415,18:19:00,539
412,18:20:00,539
283,18:22:00,539
349,18:23:00,539
405,18:24:00,539
406,18:26:00,539
202,18:29:00,539
2957,18:31:00,539
333,18:32:00,539
37,18:33:00,539
365,18:34:00,539
370,18:34:00,539
363,18:35:00,539
371,18:36:00,539
368,18:37:00,539
361,18:37:00,539
304,18:38:00,539
303,18:39:00,539
2422,18:40:00,539
2423,18:41:00,539
263,18:42:00,539
430,18:43:00,539
429,18:44:00,539
52,18:45:00,539
92,19:41:00,539
282,19:42:00,539
385,19:42:00,539
384,19:43:00,539
317,19:44:00,539
319,19:45:00,539
321,19:46:00,539
315,19:47:00,539
415,19:49:00,539
412,19:50:00,539
283,19:52:00,539
349,19:53:00,539
405,19:54:00,539
406,19:56:00,539
202,19:59:00,539
2957,20:01:00,539
333,20:02:00,539
37,20:03:00,539
365,20:04:00,539
370,20:04:00,539
363,20:05:00,539
371,20:06:00,539
368,20:07:00,539
361,20:07:00,539
304,20:08:00,539
303,20:09:00,539
2422,20:10:00,539
2423,20:11:00,539
263,20:12:00,539
430,20:13:00,539
429,20:14:00,539
52,20:15:00,539
92,20:11:00,539
282,20:12:00,539
385,20:12:00,539
384,20:13:00,539
317,20:14:00,539
319,20:15:00,539
321,20:16:00,539
315,20:17:00,539
415,20:19:00,539
412,20:20:00,539
283,20:22:00,539
349,20:23:00,539
405,20:24:00,539
406,20:26:00,539
202,20:29:00,539
2957,20:31:00,539
333,20:32:00,539
37,20:33:00,539
365,20:34:00,539
370,20:34:00,539
363,20:35:00,539
371,20:36:00,539
368,20:37:00,539
361,20:37:00,539
304,20:38:00,539
303,20:39:00,539
213,20:40:00,539
92,20:41:00,539
282,20:42:00,539
385,20:42:00,539
384,20:43:00,539
317,20:44:00,539
319,20:45:00,539
321,20:46:00,539
315,20:47:00,539
415,20:49:00,539
412,20:50:00,539
283,20:52:00,539
349,20:53:00,539
405,20:54:00,539
406,20:56:00,539
202,20:59:00,539
2957,21:01:00,539
333,21:02:00,539
37,21:03:00,539
365,21:04:00,539
370,21:04:00,539
363,21:05:00,539
371,21:06:00,539
368,21:07:00,539
361,21:07:00,539
304,21:08:00,539
303,21:09:00,539
213,21:10:00,539
92,07:38:00,539
282,07:39:00,539
385,07:39:00,539
384,07:40:00,539
317,07:41:00,539
319,07:42:00,539
321,07:43:00,539
315,07:44:00,539
415,07:46:00,539
412,07:47:00,539
283,07:49:00,539
349,07:50:00,539
405,07:51:00,539
406,07:53:00,539
202,07:56:00,539
2957,07:58:00,539
333,07:59:00,539
37,08:00:00,539
365,08:01:00,539
370,08:01:00,539
363,08:02:00,539
371,08:03:00,539
368,08:04:00,539
361,08:04:00,539
304,08:05:00,539
303,08:06:00,539
2422,08:07:00,539
2423,08:08:00,539
263,08:09:00,539
430,08:10:00,539
429,08:11:00,539
52,08:12:00,539
92,05:59:00,539
282,06:00:00,539
385,06:00:00,539
384,06:01:00,539
317,06:02:00,539
319,06:03:00,539
321,06:04:00,539
315,06:05:00,539
415,06:07:00,539
412,06:08:00,539
283,06:10:00,539
349,06:11:00,539
405,06:12:00,539
406,06:14:00,539
202,06:17:00,539
202,06:35:00,539
2957,06:37:00,539
333,06:38:00,539
37,06:39:00,539
365,06:40:00,539
370,06:40:00,539
363,06:41:00,539
371,06:42:00,539
368,06:43:00,539
361,06:43:00,539
304,06:44:00,539
303,06:45:00,539
2422,06:46:00,539
2423,06:47:00,539
263,06:48:00,539
430,06:49:00,539
429,06:50:00,539
52,06:51:00,539
3096,07:57:00,541
256,07:58:00,541
436,07:58:00,541
438,07:59:00,541
432,07:59:00,541
434,08:01:00,541
172,08:01:00,541
2424,08:03:00,541
2409,08:03:00,541
2680,08:05:00,541
275,08:07:00,541
410,08:09:00,541
277,08:11:00,541
167,08:12:00,541
454,08:13:00,541
272,08:15:00,541
271,08:16:00,541
15,08:17:00,541
2689,08:18:00,541
475,08:19:00,541
324,08:20:00,541
481,08:21:00,541
484,08:21:00,541
378,08:22:00,541
376,08:23:00,541
473,08:24:00,541
70,08:25:00,541
69,08:26:00,541
3096,09:17:00,541
256,09:18:00,541
436,09:18:00,541
438,09:19:00,541
432,09:19:00,541
434,09:21:00,541
172,09:21:00,541
2424,09:23:00,541
2409,09:23:00,541
2680,09:25:00,541
275,09:27:00,541
410,09:29:00,541
277,09:31:00,541
167,09:32:00,541
454,09:33:00,541
272,09:35:00,541
271,09:36:00,541
15,09:37:00,541
2689,09:38:00,541
340,09:39:00,541
227,09:40:00,541
226,09:41:00,541
2701,09:42:00,541
475,09:42:00,541
324,09:43:00,541
481,09:44:00,541
484,09:44:00,541
378,09:45:00,541
376,09:46:00,541
473,09:47:00,541
70,09:48:00,541
69,09:49:00,541
3096,10:37:00,541
256,10:38:00,541
436,10:38:00,541
438,10:39:00,541
432,10:39:00,541
434,10:41:00,541
172,10:41:00,541
2424,10:43:00,541
2409,10:43:00,541
2680,10:45:00,541
275,10:47:00,541
410,10:49:00,541
277,10:51:00,541
167,10:52:00,541
454,10:53:00,541
272,10:55:00,541
271,10:56:00,541
15,10:57:00,541
2689,10:58:00,541
475,10:59:00,541
324,11:00:00,541
481,11:01:00,541
484,11:01:00,541
378,11:02:00,541
376,11:03:00,541
473,11:04:00,541
70,11:05:00,541
69,11:06:00,541
3096,11:57:00,541
256,11:58:00,541
436,11:58:00,541
438,11:59:00,541
432,11:59:00,541
434,12:01:00,541
172,12:01:00,541
2424,12:03:00,541
2409,12:03:00,541
2680,12:05:00,541
275,12:07:00,541
410,12:09:00,541
277,12:11:00,541
167,12:12:00,541
454,12:13:00,541
272,12:15:00,541
271,12:16:00,541
15,12:17:00,541
2689,12:18:00,541
475,12:19:00,541
324,12:20:00,541
481,12:21:00,541
159,12:22:00,541
2918,12:23:00,541
3096,13:17:00,541
256,13:18:00,541
436,13:18:00,541
438,13:19:00,541
432,13:19:00,541
434,13:21:00,541
172,13:21:00,541
2424,13:23:00,541
2409,13:23:00,541
2680,13:25:00,541
275,13:27:00,541
410,13:29:00,541
277,13:31:00,541
167,13:32:00,541
454,13:33:00,541
272,13:35:00,541
271,13:36:00,541
15,13:37:00,541
2689,13:38:00,541
340,13:39:00,541
227,13:40:00,541
226,13:41:00,541
2701,13:42:00,541
475,13:42:00,541
324,13:43:00,541
481,13:44:00,541
484,13:44:00,541
378,13:45:00,541
376,13:46:00,541
473,13:47:00,541
70,13:48:00,541
69,13:49:00,541
3096,14:37:00,541
256,14:38:00,541
436,14:38:00,541
438,14:39:00,541
432,14:39:00,541
434,14:41:00,541
172,14:41:00,541
2424,14:43:00,541
2409,14:43:00,541
2680,14:45:00,541
275,14:47:00,541
410,14:49:00,541
277,14:51:00,541
167,14:52:00,541
454,14:53:00,541
272,14:55:00,541
271,14:56:00,541
15,14:57:00,541
2689,14:58:00,541
475,14:59:00,541
324,15:00:00,541
481,15:01:00,541
484,15:01:00,541
378,15:02:00,541
376,15:03:00,541
473,15:04:00,541
70,15:05:00,541
69,15:06:00,541
3096,15:57:00,541
256,15:58:00,541
436,15:58:00,541
438,15:59:00,541
432,15:59:00,541
434,16:01:00,541
172,16:01:00,541
2424,16:03:00,541
2409,16:03:00,541
2680,16:05:00,541
275,16:07:00,541
410,16:09:00,541
277,16:11:00,541
167,16:12:00,541
454,16:13:00,541
272,16:15:00,541
271,16:16:00,541
15,16:17:00,541
2689,16:18:00,541
475,16:19:00,541
324,16:20:00,541
481,16:21:00,541
484,16:21:00,541
378,16:22:00,541
376,16:23:00,541
473,16:24:00,541
70,16:25:00,541
69,16:26:00,541
3096,17:17:00,541
256,17:18:00,541
436,17:18:00,541
438,17:19:00,541
432,17:19:00,541
434,17:21:00,541
172,17:21:00,541
2424,17:23:00,541
2409,17:23:00,541
2680,17:25:00,541
275,17:27:00,541
410,17:29:00,541
277,17:31:00,541
167,17:32:00,541
454,17:33:00,541
272,17:35:00,541
271,17:36:00,541
15,17:37:00,541
2689,17:38:00,541
340,17:39:00,541
227,17:40:00,541
226,17:41:00,541
2701,17:42:00,541
475,17:42:00,541
324,17:43:00,541
481,17:44:00,541
484,17:44:00,541
378,17:45:00,541
376,17:46:00,541
473,17:47:00,541
70,17:48:00,541
69,17:49:00,541
3096,18:37:00,541
256,18:38:00,541
436,18:38:00,541
438,18:39:00,541
432,18:39:00,541
434,18:41:00,541
172,18:41:00,541
2424,18:43:00,541
2409,18:43:00,541
2680,18:45:00,541
275,18:47:00,541
410,18:49:00,541
277,18:51:00,541
167,18:52:00,541
454,18:53:00,541
272,18:55:00,541
271,18:56:00,541
15,18:57:00,541
2689,18:58:00,541
475,18:59:00,541
324,19:00:00,541
481,19:01:00,541
484,19:01:00,541
378,19:02:00,541
376,19:03:00,541
473,19:04:00,541
70,19:05:00,541
69,19:06:00,541
3096,19:57:00,541
256,19:58:00,541
436,19:58:00,541
438,19:59:00,541
432,19:59:00,541
434,20:01:00,541
